gridID,riparianArea,totalArea,percentRiparian
1482-4-7-e-2,0.03333973741734773,0.5117628001755103,6.514685593777777
1482-4-7-e-3,0.07220154239033162,0.5660537672339976,12.755244566808907
1482-4-7-f-1,0.07885323451019079,1.0267091033388227,7.680192398583277
1482-4-7-f-2,0.053514350239537656,1.0495875928900837,5.0986073579798745
1482-4-7-f-3,0.05215374078737944,0.9231200710445643,5.6497244966588624
1482-4-7-f-4,0,1.0397228104092777,0
1482-4-8-1-1,0.08763780921394378,1.0307268092186301,8.50252544419408
1482-4-8-1-2,0,0.028554777333498,0
1482-4-8-1-3,0.08442468969402463,1.0500268417045175,8.040241100596752
1482-4-8-1-4,0.015137236828513444,0.2274315588169098,6.655732787154416
1482-4-8-10-1,0,0.652300736721605,0
1482-4-8-10-3,0,0.2518365092189312,0
1482-4-8-6-1,0.1159160782257989,1.0498791724407077,11.040897016398837
1482-4-8-6-2,0,0.24634953863340617,0
1482-4-8-6-3,0.06200768290423602,1.0400117411883623,5.962209891340589
1482-4-8-6-4,0.009473306901678443,0.17999933715344965,5.262967659487789
1482-4-8-b-1,0,1.0495837556387186,0
1482-4-8-b-2,0,0.10333501922696829,0
1482-4-8-b-3,0,1.0073709288237245,0
1482-4-b-1-1,0.054086562767714265,1.048764099595338,5.1571714543416745
1482-4-b-1-2,0.010939270647287369,1.0487621790891588,1.043064945075349
1482-4-b-1-3,0.060344696212887766,1.0486162074198424,5.75469802830609
1482-4-b-1-4,0.05481719888682664,1.0353397397789061,5.294609757617601
1482-4-b-10-1,0.0779888033900559,1.0478763555712403,7.442557795622845
1482-4-b-10-2,0.10304306551359593,1.0478725104864837,9.833549833820655
1482-4-b-10-3,0.0545255604134202,1.0477283070208132,5.204169826093765
1482-4-b-10-4,0.10744996887018532,1.057425613677591,10.161468332177815
1482-4-b-11-1,0,1.0478686653840243,0
1482-4-b-11-2,0,1.0346016577432753,0
1482-4-b-11-3,0.045187682080492377,1.0477206154721082,4.312951507604971
1482-4-b-11-4,0,1.0477167696816623,0
1482-4-b-12-1,0,1.047862897690505,0
1482-4-b-12-2,0,1.0478590525421798,0
1482-4-b-12-3,0,1.0477148467727602,0
1482-4-b-12-4,0,1.0477110009493231,0
1482-4-b-13-1,0.018299036635927857,1.0478552073713243,1.7463325569410757
1482-4-b-13-2,0.004912796863555908,1.0478513621908128,0.4688448229226324
1482-4-b-13-3,0.02983976954070479,1.0574081472786143,2.821972728080595
1482-4-b-13-4,0.017313338897041976,1.0477033092477321,1.6525039812533602
1482-4-b-14-1,0,1.0478475169837476,0
1482-4-b-14-2,0,1.0345807769907116,0
1482-4-b-14-3,0,1.04769946336475,0
1482-4-b-14-4,0,1.0476956174672842,0
1482-4-b-15-1,0,1.0475802324234544,0
1482-4-b-15-2,0,1.047576385983646,0
1482-4-b-15-3,0,1.0571305774527193,0
1482-4-b-15-4,0,1.0474282846787275,0
1482-4-b-16-1,0.06605979833473265,1.057272285257615,6.248134870823415
1482-4-b-16-2,0.08054467724966258,1.0475686930501162,7.688725119795965
1482-4-b-16-3,9.820451001599432e-4,1.0474244375356436,0.09375808554462188
1482-4-b-16-4,0.06236232291212678,1.0571189291811214,5.899272181270527
1482-4-b-17-1,0.008962416217096151,1.0343054815191328,0.8665153938788597
1482-4-b-17-2,0,1.0475629233006836,0
1482-4-b-17-3,0.10435133290158212,1.047416743210852,9.962732940633877
1482-4-b-17-4,0.09341913344188779,1.0474148196292519,8.919019636838334
1482-4-b-18-1,0,1.0475590767828227,0
1482-4-b-18-2,0.04309594645211846,1.0475552302480637,4.113954587569882
1482-4-b-18-3,0.057573195912711324,1.0571092221696898,5.446286410645799
1482-4-b-18-4,0.1012731279277727,1.0474071252087056,9.668936318109644
1482-4-b-19-1,0.049234027430556715,1.0475513836899697,4.699915268798679
1482-4-b-19-2,0,1.0475475371270477,0
1482-4-b-19-3,0.10495850233260542,1.0474032779811322,10.020830041215142
1482-4-b-19-4,0.061134923410885035,1.047399430729419,5.836829925361911
1482-4-b-2-1,0.053469172785475846,1.0487583380582928,5.098331125974218
1482-4-b-2-2,0.043637883607029915,1.058465186786294,4.122750955987793
1482-4-b-2-3,0,1.048610444864899,0
1482-4-b-2-4,0,1.0486066031363903,0
1482-4-b-3-1,0,1.0487506559313833,0
1482-4-b-3-2,0,1.058457433493659,0
1482-4-b-3-3,0,1.0486027613861562,0
1482-4-b-3-4,0,1.0485989196262657,0
1482-4-b-4-1,0,1.0487429737392961,0
1482-4-b-4-2,0.017086596371948717,1.035464901877731,1.6501376667585321
1482-4-b-4-3,0,1.0583042915308327,0
1482-4-b-4-4,0,1.0485912360413074,0
1482-4-b-5-1,0.10251636168348044,1.0487372120501697,9.775219235624515
1482-4-b-5-2,0.06944677306924016,1.0487333709026276,6.621966554708606
1482-4-b-5-3,0.03367361373261362,1.0485893151344061,3.2113252773606034
1482-4-b-5-4,0.14145946793290226,1.048585473314166,13.490504258637548
1482-4-b-6-1,0,1.0484682891781032,0
1482-4-b-6-2,0,1.0484644468010367,0
1482-4-b-6-3,0.06462555956160278,1.0483203448741436,6.164676654192132
1482-4-b-6-4,0,1.0483165018163323,0
1482-4-b-7-1,0,1.0484625256068707,0
1482-4-b-7-2,0,1.0484586832056642,0
1482-4-b-7-3,0,1.0350438268910944,0
1482-4-b-7-4,0,1.0483107371942102,0
1482-4-b-8-1,0,1.0484548407746852,0
1482-4-b-8-2,0.04497379757791758,1.0484509983308317,4.289546926801284
1482-4-b-8-3,0.06475087379535288,1.0483068940945566,6.176709717365685
1482-4-b-8-4,0.031947097519822415,1.0483030509755908,3.047505918263924
1482-4-b-9-1,0.042392709442779425,1.0484471558716892,4.043380651601244
1482-4-b-9-2,0.059843679376594724,1.048443313396454,5.707860273602193
1482-4-b-9-3,0.024083389208011327,1.0580056819912642,2.276300554708191
1482-4-b-9-4,0,1.0482953646845519,0
1482-4-b-a-1,0.028754609107248485,1.035169033688128,2.777769443585536
1482-4-b-a-2,0.05800137417384237,1.0484375496514142,5.532172535515038
1482-4-b-a-3,0.05197293327934295,1.0350229572501182,5.021428067395363
1482-4-b-a-4,0,1.0482895999240278,0
1482-4-b-b-1,0.03919231873944402,1.0578776742516234,3.7048063016520243
1482-4-b-b-2,0.1787503460374698,1.0481685307637751,17.053588310576234
1482-4-b-b-3,0.06411879710105807,1.0480243780626655,6.118063514856918
1482-4-b-b-4,0.05208105716795474,1.0577244274839535,4.923877695804171
1482-4-b-c-1,0,1.048164687009126,0
1482-4-b-c-2,0,1.048162765132606,0
1482-4-b-c-3,0,1.048016689222455,0
1482-4-b-c-4,0,1.0347478083832562,0
1482-4-b-d-1,0,1.0481589213473796,0
1482-4-b-d-2,0,1.0481550775573254,0
1482-4-b-d-3,0,1.0480109225468337,0
1482-4-b-d-4,0,1.0480070780824722,0
1482-4-b-e-1,0,1.0481512337374985,0
1482-4-b-e-2,0.040908531800992784,1.0481473899031877,3.9029369528622597
1482-4-b-e-3,0.006632829127907754,1.0577069672278017,0.6270951533289106
1482-4-b-e-4,0.019776562124207617,1.0479993890837431,1.8870776386137111
1482-4-b-f-1,0.0013514280675649643,1.048143546064049,0.12893539941545207
1482-4-b-f-2,0,1.0481416241320074,0
1482-4-b-f-3,0,1.0479955445501805,0
1482-4-b-f-4,0,1.034726931291908,0
1482-4-c-1-1,0.05064165152589232,1.0487295297397972,4.828857211492571
1482-4-c-1-2,0,1.0487256885560452,0
1482-4-c-1-3,0.10249515677133947,1.0485816314689815,9.774647361288572
1482-4-c-1-4,0.08381438257202506,1.0485777896028756,7.993148758545401
1482-4-c-10-1,0.027878644648835063,1.0478417491526306,2.660577770582245
1482-4-c-10-2,0.005280702237002551,1.0478379039133787,0.503961749931036
1482-4-c-10-3,1.2280142618715763e-4,1.047693694510907,0.011721119142984324
1482-4-c-10-4,0.029225423661276697,1.0573906805255562,2.7639191643670196
1482-4-c-11-1,0,1.0478340586387216,0
1482-4-c-11-2,0,1.0478302133688926,0
1482-4-c-11-3,0,1.0476860026411414,0
1482-4-c-11-4,0,1.0476821566986143,0
1482-4-c-12-1,0,1.0478282907134593,0
1482-4-c-12-2,0,1.0478244454138577,0
1482-4-c-12-3,0,1.0344175092977286,0
1482-4-c-12-4,0.024434500150747596,1.0476763877321185,2.332256452170351
1482-4-c-13-1,0.006017300983309746,1.047820600076437,0.574268246193174
1482-4-c-13-2,0,0.37825615642279387,0
1482-4-c-13-3,0.07416741115015,1.047672541718781,7.079255034065617
1482-4-c-13-4,0,1.0282674235659093,0
1482-4-c-14-3,0,0.24729075124791264,0
1482-4-c-14-4,0,0.10313890386727452,0
1482-4-c-15-1,0,1.03428459332183,0
1482-4-c-15-2,0.06175630233001709,1.0475417672311664,5.895354654282631
1482-4-c-15-3,0.07500842528773845,1.0341383611968755,7.25322917147434
1482-4-c-15-4,0.020134052994728088,1.0473936598220766,1.9223004460565776
1482-4-c-16-1,0.07182339042769373,1.0475379206103086,6.856400041904786
1482-4-c-16-2,0.057583378791838884,1.047534073987037,5.49704111988165
1482-4-c-16-3,0,1.0473898125373722,0
1482-4-c-16-4,0,1.0473859652228952,0
1482-4-c-17-1,0.07133626438492537,1.034271300552249,6.897248753478452
1482-4-c-17-2,0.024679388239495455,1.0475283039986194,2.355963857519594
1482-4-c-17-3,0,1.047382117894739,0
1482-4-c-17-4,0.006751339743070304,1.0473801942181886,0.6445930312926917
1482-4-c-18-1,0,1.0475244573174118,0
1482-4-c-18-2,0,1.047520610630572,0
1482-4-c-18-3,0.016449159543581306,1.0473763468731343,1.5705108858615215
1482-4-c-18-4,0,1.0570703930162415,0
1482-4-c-19-1,0,1.0246815445395707,0
1482-4-c-19-2,0,1.0475148405544459,0
1482-4-c-19-3,0.026637409223228693,1.0341117707718015,2.5758733220247616
1482-4-c-19-4,0.014853453361779451,1.0473667284010648,1.4181712058444982
1482-4-c-2-1,0.02765765478991717,1.0354478354364038,2.6710814242284324
1482-4-c-2-2,0.077314335598059,1.0487199267438054,7.372257704505916
1482-4-c-2-3,0.031214374951966106,1.0353018081262708,3.0150024569607474
1482-4-c-2-4,0.08393552035263926,1.0485720267815888,8.004745330682232
1482-4-c-3-1,0.017453076662793755,1.0487160855222344,1.664232760776484
1482-4-c-3-2,0,1.0487122442789376,0
1482-4-c-3-3,0.16505280394249408,1.0485681848784685,15.740779314377548
1482-4-c-3-4,0.12376006966975331,1.048564342954427,11.80281119621595
1482-4-c-4-1,0,1.035434561290741,0
1482-4-c-4-2,0,0.2492708267492056,0
1482-4-c-4-3,0.07201754068738223,1.035288531635821,6.956277258629533
1482-4-c-4-4,0.045593817702114584,0.4888853554037288,9.326075571329504
1482-4-c-6-1,0.022243094934053718,1.0484337071278989,2.121554732820153
1482-4-c-6-2,0.11158063546702265,1.0484298645931185,10.64264184331735
1482-4-c-6-3,0,1.0482857567254007,0
1482-4-c-6-4,0,1.048281913513094,0
1482-4-c-7-1,0.09278089027707279,1.0484260220382213,8.849540962050861
1482-4-c-7-2,0.004915591273859143,1.0484241007539332,0.4688552342820322
1482-4-c-7-3,0,1.0482780702766479,0
1482-4-c-7-4,0,1.0350058816992045,0
1482-4-c-8-1,0,1.0484202581700683,0
1482-4-c-8-2,0,1.048416415574938,0
1482-4-c-8-3,0,1.0482723053905965,0
1482-4-c-8-4,0,1.0482684621235727,0
1482-4-c-9-1,0,1.0387050491351932,0
1482-4-c-9-2,0,0.7280629525272175,0
1482-4-c-9-3,0.023097230849154292,1.0482646188251674,2.2033778908841066
1482-4-c-9-4,0.05221714908890426,0.8720770985476375,5.9876757658086674
1482-4-c-b-1,0,1.0481377802598775,0
1482-4-c-b-2,0,1.0481339363563658,0
1482-4-c-b-3,0.045200904803276064,1.0479897777329386,4.313105505767129
1482-4-c-b-4,0,1.0479859331663848,0
1482-4-c-c-1,0,1.0481300924568773,0
1482-4-c-c-2,0,1.0348597765049636,0
1482-4-c-c-3,0,1.0479820885813236,0
1482-4-c-c-4,0,1.0347136456009447,0
1482-4-c-d-1,0,1.0481243265593647,0
1482-4-c-d-2,0.057612557396069165,1.0481204826051593,5.4967495008655956
1482-4-c-d-3,0,1.0479763216667175,0
1482-4-c-d-4,0.009212727538578212,1.0479724770365955,0.8791001424607549
1482-4-c-e-1,0.03611787622437626,1.0481166386421024,3.4459787100764974
1482-4-c-e-2,0,0.8719539894188866,0
1482-4-c-e-3,0,1.0479686323903799,0
1482-4-c-e-4,0,0.7377037108500302,0
1482-4-d-15-1,0.0013504227989688516,1.0115362437620907,0.13350216636295492
1482-4-d-15-2,0.018783541594304145,0.4375570372111201,4.292821277432943
1482-4-d-15-3,0.04652570928312093,1.047362880993247,4.442176644545503
1482-4-d-15-4,0.001350418515712023,0.976652147649318,0.13827016291955277
1546-1-14-3-1,0,0.019522190321922303,0
1546-1-14-3-2,0,0.4480442770981193,0
1546-1-14-4-1,0,0.4085098177905679,0
1546-1-14-4-2,0.08553278674124926,0.3689755792687833,23.181151151182878
1546-1-14-5-1,0,0.31626360468640924,0
1546-1-14-5-2,0,0.2635520226072371,0
1546-1-3-14-4,0,0.36849114312422276,0
1546-1-3-18-2,4.896188623532653e-4,0.01836058006055653,2.6666851523122546
1546-1-3-18-3,1.2238836611062288e-4,0.014686508880078792,0.8333387267864183
1546-1-3-18-4,0.045286535062178966,1.0692351780377627,4.235413872679334
1546-1-3-19-1,0.11506783708193154,0.9156232370340824,12.567159987623636
1546-1-3-19-2,0.34972965659145266,1.0967933863248824,31.886557755724727
1546-1-3-19-3,0.03145576280257851,1.1004405962121562,2.8584698629669685
1546-1-3-19-4,0.029251921111807227,1.1004324576093032,2.658220494091679
1546-1-4-10-1,0,3.6730492474883794e-4,0
1546-1-4-10-2,0.033302277435980736,0.6005635228516683,5.545171521215748
1546-1-4-10-3,0.24044005338130892,1.0463763250829503,22.97835373542576
1546-1-4-10-4,0.2570965893125385,1.10072946867802,23.356927985339794
1546-1-4-11-1,2.448676877915859e-4,1.0329177389260902,0.023706407447912678
1546-1-4-11-2,0,1.100869802671194,0
1546-1-4-11-3,0.21277150642231107,1.1106377411094903,19.15759734670635
1546-1-4-11-4,0.11825719114731252,1.100713196656868,10.74368795672553
1546-1-4-12-1,0,1.1107793406512738,0
1546-1-4-12-2,0,1.1107711325970888,0
1546-1-4-12-3,0.1721188654299006,1.1007050605334043,15.637146734520451
1546-1-4-12-4,0.16097640339701622,1.1006969243288933,14.624952594935728
1546-1-4-13-1,0,1.1008453983440771,0
1546-1-4-13-2,0,1.1008372634239196,0
1546-1-4-13-3,0.17983103594704716,1.1006887880573943,16.338045585476614
1546-1-4-13-4,0.13588607186412813,1.1105966936112643,12.23541116643118
1546-1-4-14-1,0.007835387102544307,1.1008291284243688,0.7117714184906426
1546-1-4-14-2,0.06341757636732608,1.110738299585104,5.709497582915305
1546-1-4-14-3,0.10883338465437294,1.100672515281178,9.887898820347154
1546-1-4-14-4,0.1955118900437057,1.1006643787930013,17.763079628152028
1546-1-4-15-1,0.2005119716154635,1.1104961193742753,18.056071346601804
1546-1-4-15-2,0.025583377869434654,1.1005728381311373,2.3245510867665353
1546-1-4-15-3,0.05103710050492734,1.1103380515466927,4.596537102716874
1546-1-4-15-4,0.0022031876941546796,1.1103298394753933,0.19842641491069338
1546-1-4-16-1,0.026562482543587684,1.1005647007208392,2.4135321191193935
1546-1-4-16-2,0,1.100556563242726,0
1546-1-4-16-3,0.010648364238217474,1.1103216273273229,0.9590342092002083
1546-1-4-16-4,0.028393207892753184,1.1003999024750815,2.5802626689524035
1546-1-4-17-1,0.10135377681897581,1.1104632763870954,9.127161516653793
1546-1-4-17-2,0.016280964765414595,1.110455065449834,1.4661525055783633
1546-1-4-17-3,0.05837988603714109,1.100391763497591,5.30537286571292
1546-1-4-17-4,0.045038216672338545,1.1003836244597287,4.092955917483016
1546-1-4-18-1,0.08188686318078638,1.1005321503857821,7.440660697834374
1546-1-4-18-2,7.344544274583459e-4,1.100524012617387,0.0667367925677138
1546-1-4-18-3,0.04601793122505397,1.1102887780065536,4.14468128802274
1546-1-4-18-4,0.03108506619179994,1.1102805654838086,2.7997487444315046
1546-1-4-19-1,0.0558148212814182,1.1005158747629822,5.071696152810065
1546-1-4-19-2,0.05238740188932419,1.1104222209672927,4.717791205915291
1546-1-4-19-3,0.02349888560577482,1.1003592068846673,2.1355649554025886
1546-1-4-19-4,0.053849032042749226,1.1003510675383286,4.8938046802843225
1546-1-4-a-4,0,1.2247884874045848e-4,0
1546-1-4-c-4,0,0.34054072847124933,0
1546-1-4-d-2,0,0.006245740893512965,0
1546-1-4-d-3,0,0.7273813082322478,0
1546-1-4-d-4,0,1.0466353790649399,0
1546-1-4-e-1,0,0.30420769141083953,0
1546-1-4-e-2,0,0.5873581313422843,0
1546-1-4-e-3,0,1.1010019812499656,0
1546-1-4-e-4,0,1.1109127112455368,0
1546-1-4-f-1,0,0.8487141752592474,0
1546-1-4-f-2,0,1.0561834902505873,0
1546-1-4-f-3,0,1.100985714177668,0
1546-1-4-f-4,0,1.1009775805294588,0
1546-1-5-10-1,0.13809953307361156,1.100812858191222,12.545232556651541
1546-1-5-10-2,0.11532997612860053,1.1008047229783013,10.476878752533647
1546-1-5-10-3,0.04578340291338414,1.1006562422212958,4.159645960030726
1546-1-5-10-4,0.021789643667638303,1.1006481055768131,1.9797102777203324
1546-1-5-11-1,0.10945719324181229,1.1007965876884684,9.943453174365152
1546-1-5-11-2,0.027059151645474136,1.100788452321723,2.458160928959824
1546-1-5-11-3,0.061085867709212004,1.110555644255519,5.500477893672948
1546-1-5-11-4,0.06010401794781536,1.100631832066208,5.460864950178892
1546-1-5-12-1,0.012121469222314656,1.1106972566680908,1.0913387198485633
1546-1-5-12-2,0.06329632398510725,1.1007721813492253,5.750174746197204
1546-1-5-12-3,0.1035653966871798,1.1006236952058748,9.409700803125777
1546-1-5-12-4,0.049577088259346785,1.100615558266148,4.504487319573051
1546-1-5-13-1,0.0613362959703207,1.100764045762494,5.5721565585686745
1546-1-5-13-2,0.05497007563363761,1.1007559100988507,4.9938478757475995
1546-1-5-13-3,0,1.100607421256952,0
1546-1-5-13-4,0.07038814471019059,1.1105145930372478,6.3383358626274
1546-1-5-14-1,0.07406750033684074,1.100747774368219,6.728834894020316
1546-1-5-14-2,0.04787033902749419,1.1106562118777037,4.3100951055379575
1546-1-5-14-3,0.11469651168284566,1.100591147002034,10.421355104961034
1546-1-5-14-4,0.06536544325111807,1.100583009770371,5.939165212513694
1546-1-5-15-1,0.0011016790392398834,1.1104140096712112,0.09921335912954536
1546-1-5-15-2,0.03525112368990481,1.1004914607887417,3.2032164669991805
1546-1-5-15-3,0,1.1003429281250015,0
1546-1-5-15-4,0,1.1003347886455133,0
1546-1-5-16-1,0.025214856968805193,1.100483322658114,2.291252983998074
1546-1-5-16-2,0.06389101677644998,1.100475184444785,5.805766243487304
1546-1-5-16-3,8.566031353026629e-4,1.1102395017769338,0.07715480614152831
1546-1-5-16-4,0.08591056099778414,1.1102312888094188,7.738077809887005
1546-1-5-17-1,0.027050778417661785,1.1004670461537167,2.4581179883766593
1546-1-5-17-2,0.054466740991733965,1.1103729520175456,4.90526546893708
1546-1-5-17-3,0.030716603764466943,1.100310369751364,2.7916308533389484
1546-1-5-17-4,0.011137100517250597,1.1003022299493403,1.012185580843853
1546-1-5-18-1,0.010525542735353112,1.1004507693639993,0.9564755669566485
1546-1-5-18-2,0.0966923555617109,1.100442630850464,8.786678455648648
1546-1-5-18-3,0.0489507631348893,1.1002940901010037,4.448879947214455
1546-1-5-18-4,0.019703758148118852,1.1002859501732738,1.7907852176987167
1546-1-5-19-1,0.1030545104828924,1.1004344922699407,9.36489279523717
1546-1-5-19-2,0.06792838414175063,1.1004263536067158,6.172915063248998
1546-1-5-19-3,0.05665998538288474,1.11019022287035,5.103628568840459
1546-1-5-19-4,0.001223829797819257,1.1002696700978278,0.1112299858007031
1546-1-5-6-3,0,0.16877678826372325,0
1546-1-5-6-4,0,0.35715227875605227,0
1546-1-5-7-3,0,0.5340161596626342,0
1546-1-5-7-4,0,0.7209258078320697,0
1546-1-5-8-2,0,0.014209002019256354,0
1546-1-5-8-3,0,0.9026924434961379,0
1546-1-5-8-4,0,1.070005837144971,0
1546-1-5-9-1,0,0.2228128786760345,0
1546-1-5-9-2,0,0.2778107440827191,0
1546-1-5-9-3,0,1.1012337550249547,0
1546-1-5-9-4,0,1.1012256236287057,0
1546-1-5-a-1,0.016903849595621228,0.3307258554703295,5.111136403769232
1546-1-5-a-2,0.01886332444548607,0.3968699278154969,4.753024384920277
1546-1-5-a-3,0,1.1012174921472744,0
1546-1-5-a-4,0.05830031836996227,1.1111301656593084,5.246938673055354
1546-1-5-b-1,0,1.101126008020118,0
1546-1-5-b-2,0,1.1011178756422029,0
1546-1-5-b-3,0,1.1009694467977211,0
1546-1-5-b-4,0,1.1108798833955527,0
1546-1-5-c-1,0,1.1011097431915104,0
1546-1-5-c-2,0,1.1110214449917077,0
1546-1-5-c-3,0.019223744577273726,1.1009531791308,1.746100101409474
1546-1-5-c-4,0.0625684508902654,1.1009450451790765,5.6831584068838055
1546-1-5-d-1,0,1.1010934780668318,0
1546-1-5-d-2,0,1.1010853453969807,0
1546-1-5-d-3,0.16737885778418182,1.100936911168635,15.203310569949974
1546-1-5-d-4,0.22003537169524282,1.1009287770754919,19.986340286221328
1546-1-5-e-1,0,1.1010772126526982,0
1546-1-5-e-2,0.28385621000323447,1.1010690798389464,25.780054603363684
1546-1-5-e-3,0.20057190671929717,1.1108388468914032,18.055895981724277
1546-1-5-e-4,0.13665411448090523,1.1009125086617768,12.412804233373299
1546-1-5-f-1,0.07518768572477251,1.1010609469491095,6.828657935158574
1546-1-5-f-2,0,1.1010528139707818,0
1546-1-5-f-3,0.21526696392507852,1.1009043743403777,19.55364779561883
1546-1-5-f-4,0.2780750855499059,1.1008962399528175,25.25897314008664
1546-1-8-12-2,0,0.3093601348681152,0
1546-1-8-13-1,0,1.1029064997106046,0
1546-1-8-13-2,0,1.1229510218502283,0
1546-1-8-13-3,0,0.6623934467895627,0
1546-1-8-13-4,0,1.0892918782367558,0
1546-1-8-14-1,0,1.109247247607112,0
1546-1-8-14-2,0,1.1092390256557465,0
1546-1-8-14-3,0,1.0991863817762286,0
1546-1-8-14-4,0,1.1090807384055852,0
1546-1-8-18-2,0,0.21417107268640398,0
1546-1-8-19-1,0,0.5885889862490594,0
1546-1-8-19-2,0,0.6262333173182607,0
1546-1-8-3-4,0.001957801694907248,0.2464299962936491,0.7944656593567881
1546-1-8-4-1,0,0.9140392568416298,0
1546-1-8-4-2,0,1.1239118650449516,0
1546-1-8-4-3,0.03132367758495361,1.0865624761653543,2.88282342452131
1546-1-8-4-4,0,1.113718296206273,0
1546-1-8-5-1,0,1.110196382885337,0
1546-1-8-5-2,0.01492976357189566,1.100275775166437,1.356911049835416
1546-1-8-5-3,0,1.1001272067740187,0
1546-1-8-5-4,0,1.1100300478975773,0
1546-1-8-8-2,0,0.7634258503031731,0
1546-1-8-8-4,0.029847877391979097,0.919896615557015,3.2446991202272915
1546-1-8-9-1,0.07988879294382036,1.109898601109028,7.1978460792719465
1546-1-8-9-2,0,1.1235916957736014,0
1546-1-8-9-3,0.044895132205732165,1.1097404289257526,4.045552548643416
1546-1-8-9-4,0,1.1234315691956283,0
1546-1-8-a-1,0,1.0999704709986449,0
1546-1-8-a-2,0,1.0999623281325326,0
1546-1-8-a-3,0,1.1097219394688607,0
1546-1-8-a-4,0,1.1097137218108177,0
1546-1-8-d-2,0,0.909980741821222,0
1546-1-8-d-4,0,0.7533174777593017,0
1546-1-8-e-1,0,1.0996752449471578,0
1546-1-8-e-2,0,1.1132422056399733,0
1546-1-8-e-3,0,1.1094240017477275,0
1546-1-8-e-4,0,1.1231112322427035,0
1546-1-8-f-1,0,1.0996569173741564,0
1546-1-8-f-2,0,1.1095555173579454,0
1546-1-8-f-3,0,1.0995000995192528,0
1546-1-8-f-4,0,1.09949195239567,0
1546-1-9-1-1,0.05372296945908666,1.100267635051802,4.882718326669431
1546-1-9-1-2,0,1.1002594948875457,0
1546-1-9-1-3,0.04196881561590731,1.110021833041668,3.78090001175066
1546-1-9-1-4,0,1.1100136180922984,0
1546-1-9-10-1,0,1.1092308036226033,0
1546-1-9-10-2,0.099646193807967,1.099318808455199,9.064358131740992
1546-1-9-10-3,0,1.1090725149396659,0
1546-1-9-10-4,0,1.1090642913944722,0
1546-1-9-11-1,0.04621887845209241,1.0993106596817226,4.204350976226675
1546-1-9-11-2,0,1.0993025108362957,0
1546-1-9-11-3,0,1.10905606778419,0
1546-1-9-11-4,0,1.0953569107011556,0
1546-1-9-12-1,0,1.099294361924708,0
1546-1-9-12-2,0,1.0992862129328995,0
1546-1-9-12-3,0,0.9363127131035774,0
1546-1-9-12-4,0,0.6051464506217092,0
1546-1-9-13-1,0,1.099278063868314,0
1546-1-9-13-2,0,1.0178481729261204,0
1546-1-9-13-3,0,0.2608889857855365,0
1546-1-9-14-1,0,0.6859114609833806,0
1546-1-9-14-2,0,0.36973709236621854,0
1546-1-9-15-1,0,0.6395520942515657,0
1546-1-9-15-2,0,0.546283574118264,0
1546-1-9-16-1,0,0.3564492645277977,0
1546-1-9-16-2,0,0.10121464552344382,0
1546-1-9-2-1,0,1.1002513546438963,0
1546-1-9-2-2,0.06448934613787383,1.1101553153532744,5.809038181054151
1546-1-9-2-3,0,1.100094640543744,0
1546-1-9-2-4,0.05126650186942518,1.1000864988098145,4.6602246209630325
1546-1-9-3-1,0.0239852678104192,1.1101471016288995,2.1605486133527743
1546-1-9-3-2,0.045521792013622824,1.100226933469668,4.137491151036052
1546-1-9-3-3,0.02128988308043778,1.1000783569973185,1.9353060575201986
1546-1-9-3-4,0.009176866283938288,1.109980757598877,0.8267590425432051
1546-1-9-4-1,0.04074819364528358,1.1002187929249854,3.7036445757259355
1546-1-9-4-2,0.035243264709964396,1.1002106523157955,3.2033197129824242
1546-1-9-4-3,0.023002950597554445,1.1099725422856808,2.072389155698054
1546-1-9-4-4,0,1.1099643268882036,0
1546-1-9-5-1,0.04870132657570392,1.1002025116280392,4.426578385431741
1546-1-9-5-2,0.009667510362200439,1.1101060318738223,0.8708636909108584
1546-1-9-5-3,0.06423306979468466,1.100045789005503,5.839126919685278
1546-1-9-5-4,0,1.1000376468208506,0
1546-1-9-6-1,0,1.099954185190335,0
1546-1-9-6-2,0.0068508061578199265,1.1098554659829138,0.617270119199953
1546-1-9-6-3,0,1.0997974192115665,0
1546-1-9-6-4,0,1.0997892747757807,0
1546-1-9-7-1,0.05297188587298244,1.1098472495298386,4.772898783631961
1546-1-9-7-2,0.04489753937118501,1.109839033008337,4.045410013151677
1546-1-9-7-3,0.04256726842022687,1.0997811302688718,3.870521801898904
1546-1-9-7-4,0,1.0997729856908396,0
1546-1-9-8-1,0.011866228373043238,1.0999216127012148,1.078824912250052
1546-1-9-8-2,0,1.0999134693860337,0
1546-1-9-8-3,0,1.1096726323982478,0
1546-1-9-8-4,0,1.1096644143004417,0
1546-1-9-9-1,0,1.0999053260022105,0
1546-1-9-9-2,0.02373135917532444,1.0998971825489179,2.1575979602319775
1546-1-9-9-3,0,1.1096561961025,0
1546-1-9-9-4,0.00721707346226275,1.0997404066195116,0.6562524591096265
1546-1-9-a-1,0.06177905593363941,1.1097979492759704,5.566694007133814
1546-1-9-a-2,0,1.1097897323088646,0
1546-1-9-a-3,0,1.099732261675939,0
1546-1-9-a-4,0,1.099724116649665,0
1546-1-9-b-1,0,1.109547298184514,0
1546-1-9-b-2,0.01381969752588868,1.1095390789501667,1.2455349962945623
1546-1-9-b-3,0.015285500358231365,1.099483805196002,1.3902433383733614
1546-1-9-b-4,0.030327679172031583,1.0994756579144598,2.758376591034188
