gridID,gridArea,year,percentTOF,percentTOF_Zscore,percentTOF_group,percentRiparian,percentRiparian_Zscore,percentRiparian_group,total_rast_area,Water,Developed,Barren,Forest,Shrubland,Herbaceous,Planted,Wetlands,Water_Zscore,Water_group,Developed_Zscore,Developed_group,Barren_Zscore,Barren_group,Forest_Zscore,Forest_group,Shrubland_Zscore,Shrubland_group,Herbaceous_Zscore,Herbaceous_group,Planted_Zscore,Planted_group,Wetlands_Zscore,Wetlands_group,roadLengthKM,roadLengthKM_Zscore,roadLengthKM_group
1546-2-9-16-1,1.0887187376439051,2020,3.994057429469996,0.42783637093625027,0,10.360569160024804,0.8186572219877135,0,1.0623078958280407,0.03189224055290222,0,0,0.2133423527341782,0,0.8093750551786745,0,0.00769824736228585,1.2640800190561081,1,0.552693304551115,0,0.08979704389253033,0,1.4504265103635552,1,0.10887867008910741,0,0.4439416127522188,0,0.7061566860643979,0,0.2521882446285935,0,0,0.7573375934120709,0
1546-2-9-16-2,1.0887124820966647,2020,3.5099028893554367,0.2927955222258769,0,11.70053639508892,0.98844167635406,0,1.060101495681819,0.04508808418259023,0,0,0.32550576506498485,0,0.6752114803315369,0,0.01429616610270737,1.857329443640235,1,0.552693304551115,0,0.08979704389253033,0,2.3950204580374868,2,0.10887867008910741,0,0.06302964021085884,0,0.7061566860643979,0,0.1716646613387208,0,0,0.7573375934120709,0
1546-2-9-16-3,1.088563899995789,2020,4.626125010957939,0.6041332670187456,0,3.977244628247565,0.009839480545509868,0,1.0588567009452596,0,0,0,0.11435535039252041,0,0.9412029177919344,0,0.00329843276080489,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.6167988472308961,0,0.10887867008910741,0,0.8182221225041515,0,0.7061566860643979,0,0.30588530448351925,0,0,0.7573375934120709,0
1546-2-9-16-4,1.088556079196386,2020,5.318693012374117,0.7973049982572014,0,3.9506681005695503,0.006472024138601607,0,1.0610495019710389,0,0,0,0.24080086382997046,0,0.8048553028432752,0,0.01539333529779314,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,1.6816707535105606,1,0.10887867008910741,0,0.4311093087573608,0,0.7061566860643979,0,0.15827437895735164,0,0,0.7573375934120709,0
1546-2-9-17-1,1.0887046625981556,2020,5.870081485706699,0.951098800108838,0,10.944663006208785,0.892666535333605,0,1.0370009494800825,0.0505872538653612,0.00769815553209185,0,0.29801337574654824,0,0.6378128088643806,0,0.04288935547170042,2.1045572330522475,2,0.39825095459584553,0,0.08979704389253033,0,2.163490906487297,2,0.10887867008910741,0,0.0431512045915536,0,0.7061566860643979,0,0.1772978155059274,0,0,0.7573375934120709,0
1546-2-9-17-2,1.0886968430378512,2020,5.762470440601366,0.9210838241918592,0,3.965859690083421,0.008396918769660734,0,1.0578872953503096,0,0.0010997469997704,0,0.4057708264046901,0,0.651016721945849,0,0,0.16970882291997166,0,0.5306299011432801,0,0.08979704389253033,0,3.070979664124679,2,0.10887867008910741,0,0.005663171175201179,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-17-3,1.0990158580969571,2020,4.502178532547369,0.5695619963759775,0,0,0.49410889327885776,0,1.062141912946975,0,0,0,0.11325504005590088,0,0.948886872891074,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.6075324878813027,0,0.10887867008910741,0,0.8400381071860396,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-17-4,1.0885420016053171,2020,8.384890882985147,1.6525318493020733,1,4.7747228241638995,0.11088627991462617,0,1.0566373848633146,0,0,0,0.506881776042281,0,0.5145715605645469,0,0.03518404825648665,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,3.922494334430406,2,0.10887867008910741,0,0.3930529349370368,0,0.7061566860643979,0,0.0832592297444598,0,0,0.7573375934120709,0
1546-2-9-18-1,1.08869058734145,2020,6.939063781286812,1.2492603673169953,1,4.983225825513703,0.1373052604624812,0,1.0600799564989198,0,0.04728578425312042,0,0.4112759166995875,0,0.6015182555462119,0,0,0.16970882291997166,0,0.39596609952114065,0,0.08979704389253033,0,3.1173412616001723,2,0.10887867008910741,0,0.14619728034410492,0,0.7061566860643979,0,0.34614066918110703,0,1.442230158500608,0.5522607206960323,0
1546-2-9-18-2,1.0886827676490325,2020,7.046814239706399,1.2793142285293053,1,0.03409338711808372,0.48978899128583064,0,1.0622729727308446,0,0,0,0.299104446952462,0,0.7631685257783827,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,2.172679457692817,2,0.10887867008910741,0,0.31275384231445896,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-18-3,1.0885341806205289,2020,5.735705460949609,0.9136185103954961,0,0.24470519770245333,0.463102807916978,0,1.0379387828156648,0,0.050578118391662846,0,0.323259478494167,0,0.664101185929835,0,0,0.16970882291997166,0,0.4620177425510497,0,0.08979704389253033,0,2.3761031600038125,2,0.10887867008910741,0,0.03148572703703829,0,0.7061566860643979,0,0.34614066918110703,0,1.0541832996603937,0.1998998238330677,0
1546-2-9-18-4,1.0885279237713292,2020,4.7740358380798895,0.6453886967897343,0,4.470683999113822,0.07236215434909139,0,1.0588217350045483,0,0,0,0.28807300529301166,0,0.7707487297115366,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,2.0797772107916424,2,0.10887867008910741,0,0.33427526074515646,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-19-1,1.088676511851415,2020,0.7665613202699987,0.47237993952665924,0,6.386028997476117,0.3150515253729231,0,1.0611663499238222,0,0,0,0.8808183174000407,0,0.1803480325237815,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,7.071633491670973,2,0.10887867008910741,0,1.3419672992180556,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-19-2,1.0886686920449955,2020,0.02689438399832333,0.6786885508504198,0,4.397710473549213,0.06311583108314757,0,1.0578605759367068,0,0,0,1.0215724821436722,0,0.03628809379303455,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,8.25700695137461,2,0.10887867008910741,0,1.7509766409014331,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-19-3,1.0885201026629507,2020,1.3178795105652623,0.3186057410872039,0,4.904936724185133,0.127385411675084,0,1.0500193557430846,0,0,0,0.6827969651904149,0,0.3661229374618232,0,0.00109945309084653,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,5.403979424088315,2,0.10887867008910741,0,0.8145224575815715,0,0.7061566860643979,0,0.33272251324176416,0,0.18658196100520097,0.5879142734688608,0
1546-2-9-19-4,1.0885138457285166,2020,1.936465750732757,0.14606907365656988,0,4.346827925708315,0.05666860954229914,0,1.0621071424325692,0,0,0,0.7058814018318348,0,0.3562257406007345,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,5.598387018185366,2,0.10887867008910741,0,0.842622191680658,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-2-1,1.0899627196454926,2020,0.00672449316755692,0.6843143561470877,0,0,0.49410889327885776,0,1.0580164115486128,0,0,0,0,0,1.0580164115486128,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.149874423637312,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-2-2,1.0899564728348032,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0492023922770954,0,0,0,0,0,1.0492023922770954,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.124850004971094,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-2-3,1.0898080977869853,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0589679147066795,0,0,0,0,0,1.0589679147066795,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1525758941760291,1,0.7061566860643979,0,0.34614066918110703,0,0.9157339351684304,0.07418268135109886,0
1546-2-9-2-4,1.0898002878848314,2020,0.00672397291212059,0.6843145012572329,0,0,0.49410889327885776,0,1.0380452355519856,0,0,0,0,0,1.0380452355519856,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.093173042122147,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-3-1,1.082326645602539,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0271746899928462,0,0,0.02642204689911008,0,0,1.000752643093736,0,0,0.16970882291997166,0,0.552693304551115,0,3.623796534996211,2,0.3462546977729064,0,0.10887867008910741,0,0.9872933726914692,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-3-2,0.9300181918786392,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,0.7882538128868646,0,0,0,0,0,0.7882538128868646,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.3839750080082416,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-3-3,1.0897940399245396,2020,0.28239384139204143,0.6074243971293299,0,0,0.49410889327885776,0,1.0600532858916232,0,0,0,0,0,1.0600532858916232,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1556574375790543,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-3-4,1.0897862298966643,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.051240610595646,0,0,0,0,0,1.051240610595646,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1306368346756066,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-4-1,0.6668993953439594,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,0.519618394996196,0,0,0.02201797499290108,0,0,0.49760042000329496,0,0,0.16970882291997166,0,0.552693304551115,0,3.004808414419796,2,0.3462546977729064,0,0.10887867008910741,0,0.4412367332208008,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-4-2,0.43801827417722344,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,0.3687907065266371,0.01321031418639421,0,0.01981561191350221,0,0,0.3357647804267407,0,0,0.4241911587395704,0,0.552693304551115,0,2.695268376841832,2,0.3462546977729064,0,0.10887867008910741,0,0.9007141492693422,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-4-3,1.100257846953563,2020,0.01331958375426397,0.6824748471548968,0,0,0.49410889327885776,0,1.062241712696022,0,0,0.01761321823483705,0,0,1.044628494461185,0,0,0.16970882291997166,0,0.552693304551115,0,2.3857240385660727,2,0.3462546977729064,0,0.10887867008910741,0,1.1118639732464166,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-4-4,1.0897721716932804,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0622348025244197,0,0,0.00550397247579693,0,0,1.0567308300486224,0,0,0.16970882291997166,0,0.552693304551115,0,0.6837810563411904,0,0.3462546977729064,0,0.10887867008910741,0,1.146224450941057,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-5-1,0.35395750542148946,2020,0.0207039930906829,0.6804151806199537,0,0,0.49410889327885776,0,0.3126424534958896,0,0,0,0,0,0.3126424534958896,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,0.9663621552278284,0,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-5-2,0.2831625550180525,2020,0.15527887259106748,0.6428794261508783,0,0,0.49410889327885776,0,0.26640399360823686,0,0,0,0,0,0.26640399360823686,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0976405814560195,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-5-3,1.0897643614821508,2020,0.00672390543922133,0.6843145200768387,0,0,0.49410889327885776,0,1.0556236708257196,0.00110075658148527,0,0,0,0,1.0545229142442345,0,0,0.12022178541793917,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1399558227741877,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-5-4,1.0897581132555008,2020,0.07396939797888882,0.6655583427984947,0,0,0.49410889327885776,0,1.056716300188185,0,0,0.01430957259833812,0,0,1.0424067275898468,0,0,0.16970882291997166,0,0.552693304551115,0,1.9213997842994794,1,0.3462546977729064,0,0.10887867008910741,0,1.1055560196721865,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-6-1,1.089667509158112,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.056627806976614,0,0,0,0,0,1.056627806976614,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1459319518657995,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-6-2,1.097279695907235,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0610243565022284,0,0,0,0,0,1.0610243565022284,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1584144632634399,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-6-3,1.089511273541473,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0597801558601825,0,0,0,0,0,1.0597801558601825,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1548819774800303,1,0.7061566860643979,0,0.34614066918110703,0,1.0752748058661437,0.2190516913808708,0
1546-2-9-6-4,1.099980244597584,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0388630580824003,0,0,0,0,0,1.0388630580824003,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.095494971853104,1,0.7061566860643979,0,0.34614066918110703,0,0.06687970075431852,0.6966083520772711,0
1546-2-9-7-1,1.0972718300825357,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0621180124005936,0,0,0,0,0,1.0621180124005936,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.161519528300671,1,0.7061566860643979,0,0.34614066918110703,0,1.023699360499901,0.1722192798528619,0
1546-2-9-7-2,1.0896456378179191,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0621111012472455,0,0,0,0,0,1.0621111012472455,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1614999064244849,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-7-3,1.0894972109953835,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.058664198353117,0,0,0,0,0,1.058664198353117,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1517135945879304,1,0.7061566860643979,0,0.34614066918110703,0,1.0941525873952231,0.23619341506406277,0
1546-2-9-7-4,1.0894893983689176,2020,0.02017086740525776,0.6805638805474852,0,0,0.49410889327885776,0,1.0619594946870834,0,0,0,0,0,1.0619594946870834,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1610694710104958,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-8-1,1.0896378264966085,2020,0.06052052793155096,0.669309514531715,0,0,0.49410889327885776,0,1.055501222358135,0,0,0.00330184775921702,0,0,1.052199374598918,0,0,0.16970882291997166,0,0.552693304551115,0,0.3742745204308791,0,0.3462546977729064,0,0.10887867008910741,0,1.1333589199219494,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-8-2,1.1001080154193787,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0378837592149308,0,0,0,0,0,1.0378837592149308,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0927145848237607,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-8-3,1.089483148229815,2020,0.01344748281897409,0.6824391734250923,0,0,0.49410889327885776,0,1.060852033635762,0,0,0,0,0,1.060852033635762,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.15792521092312,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-8-4,1.0894753354872166,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0619455107593294,0,0,0,0,0,1.0619455107593294,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1610297683899395,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-9-1,1.0896237659482062,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0609889136258357,0,0,0,0,0,1.0609889136258357,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1583138352354923,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-9-2,1.0896159544319213,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0510769176965624,0,0,0,0,0,1.0510769176965624,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1301720842010312,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-9-3,1.0970861766736508,2020,0.01335544785078341,0.6824648439066963,0,0,0.49410889327885776,0,1.0553369580619114,0,0,0.00550192348727583,0,0,1.0498350345746357,0,0,0.16970882291997166,0,0.552693304551115,0,0.6834930729520067,0,0.3462546977729064,0,0.10887867008910741,0,1.1266461782300707,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-9-4,1.0894612723583357,2020,0.1075808460677471,0.6561834054587973,0,0,0.49410889327885776,0,1.0564284591870094,0,0,0,0,0,1.0564284591870094,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1453659714210587,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-a-1,1.0972293534522055,2020,0.1402245936290105,0.647078380078436,0,0,0.49410889327885776,0,1.0620763061342813,0,0,0,0,0,1.0620763061342813,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1614011175011194,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-a-2,1.0896018935340568,2020,0.6925636434064077,0.4930194425330564,0,0,0.49410889327885776,0,1.0609688827118569,0,0,0,0,0,1.0609688827118569,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1582569642482352,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-a-3,1.089453459420763,2020,0.46397631816674223,0.5567772385407,0,0,0.49410889327885776,0,1.0619241674008144,0,0,0,0,0,1.0619241674008144,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1609691711615049,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-a-4,1.089447209029153,2020,0.08741569774559407,0.6618078879704137,0,0,0.49410889327885776,0,1.050913193620839,0,0,0,0,0,1.050913193620839,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1297072452109596,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-b-1,1.099830366828933,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0618288408056196,0,0,0,0,0,1.0618288408056196,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1606985236220912,1,0.7061566860643979,0,0.34614066918110703,0,1.7874893764964994,0.8657688574886875,0
1546-2-9-b-2,1.0893487594494744,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.061821927346322,0,0,0,0,0,1.061821927346322,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1606788951989437,1,0.7061566860643979,0,0.34614066918110703,0,1.012409769757619,0.16196791399705868,0
1546-2-9-b-3,1.0968170683965683,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0572756571331918,0,0,0,0,0,1.0572756571331918,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1477713026831469,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-b-4,1.096809198522806,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.060570058176512,0,0,0,0,0,1.060570058176512,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1571246372315382,1,0.7061566860643979,0,0.34614066918110703,0,0.4629639966035287,0.33694916520512097,0
1546-2-9-c-1,1.0893409455295726,2020,0.08741496532847777,0.6618080922568983,0,0,0.49410889327885776,0,1.0574143854451457,0,0,0,0,0,1.0574143854451457,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1481651746786856,1,0.7061566860643979,0,0.34614066918110703,0,2.541334178399475,1.5502878129774953,1
1546-2-9-c-2,1.096952419474125,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0376010588442326,0,0,0,0,0,1.0376010588442326,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0919119529919574,1,0.7061566860643979,0,0.34614066918110703,0,1.0277619747901354,0.17590828385406362,0
1546-2-9-c-3,1.0891862157469616,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0627633842111786,0,0,0,0,0,1.0627633842111786,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1633518426950407,1,0.7061566860643979,0,0.34614066918110703,0,1.079591751413442,0.22297163756804253,0
1546-2-9-c-4,1.0891784003993794,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.061656281755831,0,0,0,0,0,1.061656281755831,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1602086007193235,1,0.7061566860643979,0,0.34614066918110703,0,0.7293224210354526,0.09508586652941861,0
1546-2-9-d-1,1.0969445507923363,2020,0.00667730732707524,0.6843275172669736,0,0,0.49410889327885776,0,1.0618001771534602,0,0,0,0,0,1.0618001771534602,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1606171429023489,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-d-2,1.0997940768759995,2020,0.13986692385517,0.647178141674818,0,0,0.49410889327885776,0,1.0617938753039795,0,0,0.0187060969235301,0,0,1.0430877783804495,0,0,0.16970882291997166,0,0.552693304551115,0,2.539327099537536,2,0.3462546977729064,0,0.10887867008910741,0,1.1074896324306787,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-d-3,1.0996441681053788,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.055049268893812,0,0,0,0,0,1.055049268893812,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1414502283015846,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-d-4,1.0891643326049671,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.0572407344740633,0,0,0,0,0,1.0572407344740633,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.147672151635702,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-e-1,1.0893128148364126,2020,0.00672427189285796,0.6843144178652388,0,0,0.49410889327885776,0,1.0617869615758655,0,0,0.0011003773561716,0,0,1.0606865842196942,0,0,0.16970882291997166,0,0.552693304551115,0,0.06485994766594941,0,0.3462546977729064,0,0.10887867008910741,0,1.1574554734142466,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-e-2,1.0893050005958156,2020,0.03362063595902184,0.6768124582019905,0,0,0.49410889327885776,0,1.061780078385057,0,0,0.00550167265170812,0,0,1.056278405733349,0,0,0.16970882291997166,0,0.552693304551115,0,0.6834578182513712,0,0.3462546977729064,0,0.10887867008910741,0,1.1449399455262836,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-e-3,1.0891565170666724,2020,0,0.6861899582312468,0,0,0.49410889327885776,0,1.061634772190568,0,0,0.00110015708744525,0,0,1.060534615103123,0,0,0.16970882291997166,0,0.552693304551115,0,0.06482898910581489,0,0.3462546977729064,0,0.10887867008910741,0,1.157024008644286,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-e-4,1.089150264584683,2020,0.00672401141698157,0.6843144905174201,0,0,0.49410889327885776,0,1.061628383474083,0,0,0,0,0,1.061628383474083,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1601293930093077,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-f-1,1.0892987491579502,2020,0.08068796343762248,0.6636843940765662,0,0,0.49410889327885776,0,1.037566698216891,0,0,0,0,0,1.037566698216891,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.0918143976431722,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-f-2,1.0892909347980246,2020,0.24207027696508404,0.6186714843960428,0,0,0.49410889327885776,0,1.0573642027914876,0,0,0,0,0,1.0573642027914876,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1480226980518213,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
1546-2-9-f-3,1.0891424489164054,2020,0.0537940889191466,0.6711856593527855,0,0,0.49410889327885776,0,1.0627215765555158,0,0,0,0,0,1.0627215765555158,0,0,0.16970882291997166,0,0.552693304551115,0,0.08979704389253033,0,0.3462546977729064,0,0.10887867008910741,0,1.1632331440348123,1,0.7061566860643979,0,0.34614066918110703,0,0,0.7573375934120709,0
